Line,Replicate,Vial,Sex,Block,Length(mm),Width(mm)
440,7,1,1,5,1,0.85
440,8,1,1,5,1.03,0.88
440,9,1,1,5,1,0.85
440,10,1,1,5,1.04,0.86
440,1,2,1,5,1.03,0.84
440,2,2,1,5,1.06,0.86
440,3,2,1,5,0.98,0.85
440,4,2,1,5,1.01,0.88
440,5,2,1,5,1.02,0.89
440,6,2,1,5,1,0.82
440,7,2,1,5,1.02,0.89
440,8,2,1,5,1.06,0.89
440,9,2,1,5,1.07,0.86
440,10,2,1,5,1.04,0.84
440,1,1,2,5,0.88,0.74
440,2,1,2,5,0.86,0.75
440,3,1,2,5,0.94,0.77
440,4,1,2,5,0.9,0.76
440,5,1,2,5,0.9,0.74
440,6,1,2,5,0.84,0.71
440,7,1,2,5,0.87,0.75
440,8,1,2,5,0.89,0.77
440,9,1,2,5,0.88,0.72
440,10,1,2,5,0.94,0.82
440,1,2,2,5,0.86,0.78
440,2,2,2,5,0.93,0.8
440,3,2,2,5,0.88,0.77
440,4,2,2,5,0.88,0.77
440,5,2,2,5,0.88,0.78
440,6,2,2,5,0.9,0.78
440,7,2,2,5,0.88,0.77
440,8,2,2,5,0.92,0.78
440,9,2,2,5,0.88,0.74
440,10,2,2,5,0.89,0.78
441,1,1,1,5,0.99,0.86
441,2,1,1,5,0.96,0.83
441,3,1,1,5,0.99,0.87
441,4,1,1,5,1,0.86
441,5,1,1,5,0.95,0.82
441,6,1,1,5,1.02,0.84
441,7,1,1,5,0.99,0.84
441,8,1,1,5,1,0.85
441,9,1,1,5,0.98,0.82
441,10,1,1,5,1.01,0.86
441,1,2,1,5,1,0.82
441,2,2,1,5,1.01,0.87
441,3,2,1,5,0.94,0.81
441,4,2,1,5,0.97,0.82
441,5,2,1,5,0.97,0.73
441,6,2,1,5,1.02,0.88
441,7,2,1,5,1.01,0.86
441,8,2,1,5,1.02,0.84
441,9,2,1,5,1.01,0.83
441,10,2,1,5,0.92,0.82
441,1,1,2,5,0.88,0.77
441,2,1,2,5,0.87,0.76
441,3,1,2,5,0.88,0.77
441,4,1,2,5,0.88,0.8
441,5,1,2,5,0.9,0.78
441,6,1,2,5,0.87,0.77
441,7,1,2,5,0.88,0.77
441,8,1,2,5,0.86,0.74
441,9,1,2,5,0.89,0.75
441,10,1,2,5,0.89,0.76
441,1,2,2,5,0.85,0.74
441,2,2,2,5,0.82,0.71
441,3,2,2,5,0.92,0.76
441,4,2,2,5,0.9,0.81
441,5,2,2,5,0.88,0.74
441,6,2,2,5,0.89,0.77
441,7,2,2,5,0.87,0.75
441,8,2,2,5,0.9,0.78
441,9,2,2,5,0.85,0.74
441,10,2,2,5,0.89,0.8
443,1,1,1,5,1.09,0.91
443,2,1,1,5,1.05,0.89
443,3,1,1,5,1.06,0.88
443,4,1,1,5,1.1,0.9
443,5,1,1,5,1.1,0.86
443,6,1,1,5,1.11,0.9
443,7,1,1,5,1.07,0.89
443,8,1,1,5,1.13,0.9
443,9,1,1,5,1.04,0.88
443,10,1,1,5,0.99,0.78
443,1,2,1,5,1.06,0.88
443,2,2,1,5,1.03,0.86
443,3,2,1,5,1.04,0.89
443,4,2,1,5,1.06,0.88
443,5,2,1,5,1.04,0.89
443,6,2,1,5,1.06,0.87
443,7,2,1,5,1.1,0.88
443,8,2,1,5,1.09,0.88
443,9,2,1,5,1.04,0.87
443,10,2,1,5,1.12,0.87
443,1,1,2,5,0.91,0.79
443,2,1,2,5,0.94,0.78
443,3,1,2,5,0.87,0.73
443,4,1,2,5,0.9,0.77
443,5,1,2,5,0.92,0.8
443,6,1,2,5,0.93,0.78
443,7,1,2,5,0.92,0.77
443,8,1,2,5,0.88,0.74
443,9,1,2,5,0.93,0.79
443,10,1,2,5,0.93,0.77
443,1,2,2,5,0.89,0.75
443,2,2,2,5,0.9,0.73
443,3,2,2,5,0.92,0.75
443,4,2,2,5,0.95,0.78
443,5,2,2,5,0.92,0.78
443,6,2,2,5,0.95,0.79
443,7,2,2,5,0.91,0.77
443,8,2,2,5,0.91,0.76
443,9,2,2,5,0.95,0.76
443,10,2,2,5,0.92,0.78
461,1,1,1,5,0.97,0.79
461,2,1,1,5,0.97,0.85
461,3,1,1,5,0.98,0.86
461,4,1,1,5,0.98,0.84
461,5,1,1,5,0.97,0.85
461,6,1,1,5,0.96,0.83
461,7,1,1,5,0.96,0.82
461,8,1,1,5,0.92,0.81
461,9,1,1,5,0.96,0.82
461,10,1,1,5,0.96,0.81
461,1,2,1,5,0.96,0.8
461,2,2,1,5,0.96,0.81
461,3,2,1,5,0.95,0.82
461,4,2,1,5,0.98,0.81
461,5,2,1,5,0.96,0.81
461,6,2,1,5,0.93,0.81
461,7,2,1,5,0.94,0.79
461,8,2,1,5,0.94,0.83
461,9,2,1,5,0.95,0.83
461,10,2,1,5,0.97,0.84
461,1,1,2,5,0.83,0.76
461,2,1,2,5,0.88,0.74
461,3,1,2,5,0.87,0.73
461,4,1,2,5,0.89,0.77
461,5,1,2,5,0.85,0.73
461,6,1,2,5,0.85,0.75
461,7,1,2,5,0.85,0.74
461,8,1,2,5,0.85,0.73
461,9,1,2,5,0.83,0.72
461,10,1,2,5,0.85,0.7
461,1,2,2,5,0.82,0.74
461,2,2,2,5,0.84,0.72
461,3,2,2,5,0.85,0.73
461,4,2,2,5,0.85,0.73
461,5,2,2,5,0.85,0.74
461,6,2,2,5,0.84,0.73
461,7,2,2,5,0.85,0.75
461,8,2,2,5,0.83,0.71
461,9,2,2,5,0.85,0.74
461,10,2,2,5,0.81,0.69
486,1,1,1,5,1.01,0.87
486,2,1,1,5,1.02,0.87
486,3,1,1,5,1.02,0.86
486,4,1,1,5,1,0.86
486,5,1,1,5,1.03,0.87
486,6,1,1,5,1.01,0.84
486,7,1,1,5,1,0.85
486,8,1,1,5,1.01,0.83
486,9,1,1,5,1.04,0.87
486,10,1,1,5,1.02,0.86
486,1,2,1,5,0.99,0.86
486,2,2,1,5,1.06,0.87
486,3,2,1,5,1.02,0.88
486,4,2,1,5,1.01,0.85
486,5,2,1,5,1.02,0.86
486,6,2,1,5,1.03,0.89
486,7,2,1,5,0.98,0.85
486,8,2,1,5,1.04,0.84
486,9,2,1,5,1.02,0.86
486,10,2,1,5,0.99,0.85
486,1,1,2,5,0.9,0.78
486,2,1,2,5,0.92,0.79
486,3,1,2,5,0.9,0.79
486,4,1,2,5,0.94,0.77
486,5,1,2,5,0.91,0.82
486,6,1,2,5,0.86,0.76
486,7,1,2,5,0.88,0.8
486,8,1,2,5,0.87,0.74
486,9,1,2,5,0.86,0.76
486,10,1,2,5,0.9,0.75
486,1,2,2,5,0.9,0.8
486,2,2,2,5,0.9,0.76
486,3,2,2,5,0.91,0.84
486,4,2,2,5,0.9,0.8
486,5,2,2,5,0.86,0.75
486,6,2,2,5,0.92,0.8
486,7,2,2,5,0.88,0.75
486,8,2,2,5,0.9,0.76
486,9,2,2,5,0.88,0.76
486,10,2,2,5,0.86,0.76
491,1,1,1,5,1,0.84
491,2,1,1,5,1.02,0.85
491,3,1,1,5,1.01,0.86
491,4,1,1,5,1,0.85
491,5,1,1,5,1,0.84
491,6,1,1,5,0.99,0.86
491,7,1,1,5,0.98,0.85
491,8,1,1,5,1.03,0.89
491,9,1,1,5,0.97,0.84
491,10,1,1,5,1,0.86
491,1,2,1,5,1.04,0.86
491,2,2,1,5,0.97,0.85
491,3,2,1,5,1.03,0.88
491,4,2,1,5,0.98,0.87
491,5,2,1,5,0.99,0.87
491,6,2,1,5,1.04,0.87
491,7,2,1,5,1.06,0.91
491,8,2,1,5,1.05,0.9
491,9,2,1,5,1,0.86
491,10,2,1,5,1.01,0.85
491,1,1,2,5,0.86,0.73
491,2,1,2,5,0.88,0.72
491,3,1,2,5,0.84,0.72
491,4,1,2,5,0.87,0.74
491,5,1,2,5,0.9,0.8
491,6,1,2,5,0.91,0.78
491,7,1,2,5,0.84,0.73
491,8,1,2,5,0.88,0.74
491,9,1,2,5,0.84,0.73
491,10,1,2,5,0.91,0.78
491,1,2,2,5,0.95,0.79
491,2,2,2,5,0.89,0.76
491,3,2,2,5,0.86,0.75
491,4,2,2,5,0.92,0.79
491,5,2,2,5,0.89,0.76
491,6,2,2,5,0.85,0.71
491,7,2,2,5,0.91,0.75
491,8,2,2,5,0.89,0.79
491,9,2,2,5,0.85,0.72
491,10,2,2,5,0.92,0.79
492,1,1,1,5,1.01,0.89
492,2,1,1,5,1,0.85
492,3,1,1,5,0.92,0.8
492,4,1,1,5,1.01,0.88
492,5,1,1,5,1.02,0.87
492,6,1,1,5,1.02,0.9
492,7,1,1,5,0.99,0.86
492,8,1,1,5,1,0.86
492,9,1,1,5,1,0.83
492,10,1,1,5,0.98,0.8
492,1,2,1,5,1.02,0.86
492,2,2,1,5,1.05,0.89
492,3,2,1,5,1,0.81
492,4,2,1,5,1.03,0.87
492,5,2,1,5,0.98,0.85
492,6,2,1,5,0.95,0.82
492,7,2,1,5,0.98,0.81
492,8,2,1,5,0.99,0.83
492,9,2,1,5,0.97,0.84
492,10,2,1,5,1.02,0.88
492,1,1,2,5,0.91,0.77
492,2,1,2,5,0.84,0.76
492,3,1,2,5,0.86,0.77
492,4,1,2,5,0.86,0.77
492,5,1,2,5,0.82,0.74
492,6,1,2,5,0.88,0.76
492,7,1,2,5,0.82,0.73
492,8,1,2,5,0.89,0.8
492,9,1,2,5,0.91,0.77
492,10,1,2,5,0.85,0.77
492,1,2,2,5,0.85,0.72
492,2,2,2,5,0.89,0.77
492,3,2,2,5,0.9,0.77
492,4,2,2,5,0.9,0.77
492,5,2,2,5,0.88,0.78
492,6,2,2,5,0.91,0.8
492,7,2,2,5,0.9,0.8
492,8,2,2,5,0.9,0.78
492,9,2,2,5,0.89,0.76
492,10,2,2,5,0.91,0.74
502,1,1,1,5,0.97,0.78
502,2,1,1,5,1.06,0.85
502,3,1,1,5,0.96,0.79
502,4,1,1,5,1.02,0.8
502,5,1,1,5,1.05,0.85
502,6,1,1,5,0.96,0.8
502,7,1,1,5,1.02,0.81
502,8,1,1,5,1.03,0.84
502,9,1,1,5,1.04,0.84
502,10,1,1,5,1.06,0.86
502,1,2,1,5,1.07,0.87
502,2,2,1,5,1.03,0.8
502,3,2,1,5,0.99,0.87
502,4,2,1,5,1.05,0.83
502,5,2,1,5,1.06,0.85
502,6,2,1,5,1,0.83
502,7,2,1,5,0.98,0.81
502,8,2,1,5,1.06,0.84
502,9,2,1,5,0.99,0.78
502,10,2,1,5,1.01,0.83
502,1,1,2,5,0.88,0.7
502,2,1,2,5,0.88,0.73
502,3,1,2,5,0.86,0.72
502,4,1,2,5,0.85,0.71
502,5,1,2,5,0.83,0.71
502,6,1,2,5,0.83,0.68
502,7,1,2,5,0.91,0.76
502,8,1,2,5,0.88,0.72
502,9,1,2,5,0.91,0.77
502,10,1,2,5,0.84,0.75
502,1,2,2,5,0.89,0.71
502,2,2,2,5,0.87,0.7
502,3,2,2,5,0.89,0.71
502,4,2,2,5,0.84,0.74
502,5,2,2,5,0.92,0.75
502,6,2,2,5,0.9,0.72
502,7,2,2,5,0.88,0.73
502,8,2,2,5,0.86,0.73
502,9,2,2,5,0.91,0.75
502,10,2,2,5,0.89,0.76
505,1,1,1,5,0.97,0.86
505,2,1,1,5,1.01,0.85
505,3,1,1,5,0.98,0.83
505,4,1,1,5,0.98,0.86
505,5,1,1,5,0.94,0.81
505,6,1,1,5,1,0.85
505,7,1,1,5,0.97,0.83
505,8,1,1,5,0.98,0.84
505,9,1,1,5,0.99,0.87
505,10,1,1,5,0.97,0.8
505,1,2,1,5,0.99,0.84
505,2,2,1,5,0.95,0.82
505,3,2,1,5,0.99,0.84
505,4,2,1,5,1.03,0.86
505,5,2,1,5,0.98,0.84
505,6,2,1,5,1.02,0.86
505,7,2,1,5,1.04,0.85
505,8,2,1,5,0.93,0.81
505,9,2,1,5,1.03,0.86
505,10,2,1,5,0.98,0.87
505,1,1,2,5,0.87,0.77
505,2,1,2,5,0.79,0.68
505,3,1,2,5,0.82,0.74
505,4,1,2,5,0.83,0.74
505,5,1,2,5,0.86,0.76
505,6,1,2,5,0.84,0.74
505,7,1,2,5,0.87,0.76
505,8,1,2,5,0.89,0.77
505,9,1,2,5,0.89,0.78
505,10,1,2,5,0.83,0.73
505,1,2,2,5,0.91,0.78
505,2,2,2,5,0.88,0.74
505,3,2,2,5,0.86,0.75
505,4,2,2,5,0.88,0.76
505,5,2,2,5,0.89,0.75
505,6,2,2,5,0.87,0.77
505,7,2,2,5,0.87,0.76
505,8,2,2,5,0.87,0.75
505,9,2,2,5,0.83,0.72
505,10,2,2,5,0.82,0.71
508,1,1,1,5,0.86,0.76
508,2,1,1,5,0.94,0.83
508,3,1,1,5,0.92,0.82
508,4,1,1,5,0.93,0.82
508,5,1,1,5,0.92,0.79
508,6,1,1,5,0.93,0.83
508,7,1,1,5,0.85,0.74
508,8,1,1,5,0.9,0.82
508,9,1,1,5,0.92,0.82
508,10,1,1,5,0.88,0.8
508,1,2,1,5,0.92,0.82
508,2,2,1,5,0.92,0.83
508,3,2,1,5,0.93,0.86
508,4,2,1,5,0.9,0.81
508,5,2,1,5,0.96,0.85
508,6,2,1,5,0.97,0.84
508,7,2,1,5,0.89,0.77
508,8,2,1,5,0.93,0.83
508,9,2,1,5,0.93,0.84
508,10,2,1,5,0.94,0.83
508,1,1,2,5,0.85,0.77
508,2,1,2,5,0.79,0.71
508,3,1,2,5,0.86,0.78
508,4,1,2,5,0.79,0.71
508,5,1,2,5,0.79,0.72
508,6,1,2,5,0.82,0.73
508,7,1,2,5,0.81,0.73
508,8,1,2,5,0.78,0.73
508,9,1,2,5,0.85,0.77
508,10,1,2,5,0.78,0.72
508,1,2,2,5,0.84,0.76
508,2,2,2,5,0.84,0.75
508,3,2,2,5,0.84,0.79
508,4,2,2,5,0.83,0.71
508,5,2,2,5,0.77,0.7
508,6,2,2,5,0.83,0.75
508,7,2,2,5,0.82,0.73
508,8,2,2,5,0.81,0.75
508,9,2,2,5,0.81,0.75
508,10,2,2,5,0.79,0.7
517,1,1,1,5,1.05,0.9
517,2,1,1,5,1.01,0.85
517,3,1,1,5,1.03,0.88
517,4,1,1,5,1.01,0.89
517,5,1,1,5,1.03,0.91
517,6,1,1,5,1.05,0.92
517,7,1,1,5,1.03,0.92
517,8,1,1,5,1.07,0.9
517,9,1,1,5,1.03,0.89
517,10,1,1,5,0.99,0.84
517,1,2,1,5,1.02,0.88
517,2,2,1,5,1.07,0.88
517,3,2,1,5,1.09,0.91
517,4,2,1,5,1.03,0.91
517,5,2,1,5,1,0.87
517,6,2,1,5,1.03,0.92
517,7,2,1,5,1.02,0.88
517,8,2,1,5,1,0.86
517,9,2,1,5,1.02,0.88
517,10,2,1,5,1,0.85
517,1,1,2,5,0.83,0.76
517,2,1,2,5,0.9,0.81
517,3,1,2,5,0.92,0.78
517,4,1,2,5,0.89,0.79
517,5,1,2,5,0.93,0.76
517,6,1,2,5,0.87,0.77
517,7,1,2,5,0.95,0.78
517,8,1,2,5,0.93,0.77
517,9,1,2,5,0.92,0.79
517,10,1,2,5,0.92,0.78
517,1,2,2,5,0.88,0.75
517,2,2,2,5,0.9,0.76
517,3,2,2,5,0.92,0.81
517,4,2,2,5,0.92,0.81
517,5,2,2,5,0.93,0.8
517,6,2,2,5,0.89,0.78
517,7,2,2,5,0.91,0.8
517,8,2,2,5,0.89,0.77
517,9,2,2,5,0.89,0.78
517,10,2,2,5,0.91,0.76
528,1,1,1,5,1.02,0.87
528,2,1,1,5,1.05,0.88
528,3,1,1,5,1.04,0.87
528,4,1,1,5,1.06,0.89
528,5,1,1,5,1.05,0.9
528,6,1,1,5,1.01,0.9
528,7,1,1,5,1.06,0.86
528,8,1,1,5,1.05,0.89
528,9,1,1,5,1.02,0.86
528,10,1,1,5,1.04,0.86
528,1,2,1,5,1.05,0.85
528,2,2,1,5,1.02,0.88
528,3,2,1,5,0.98,0.8
528,4,2,1,5,1.02,0.86
528,5,2,1,5,1.01,0.81
528,6,2,1,5,0.98,0.79
528,7,2,1,5,0.94,0.76
528,8,2,1,5,0.97,0.84
528,9,2,1,5,0.98,0.84
528,10,2,1,5,1.02,0.86
528,1,1,2,5,0.94,0.8
528,2,1,2,5,0.88,0.74
528,3,1,2,5,0.92,0.79
528,4,1,2,5,0.88,0.75
528,5,1,2,5,0.93,0.78
528,6,1,2,5,0.94,0.79
528,7,1,2,5,0.88,0.73
528,8,1,2,5,0.91,0.77
528,9,1,2,5,0.88,0.76
528,10,1,2,5,0.9,0.78
528,1,2,2,5,0.88,0.76
528,2,2,2,5,0.91,0.74
528,3,2,2,5,0.87,0.76
528,4,2,2,5,0.88,0.75
528,5,2,2,5,0.85,0.73
528,6,2,2,5,0.83,0.71
528,7,2,2,5,0.82,0.7
528,8,2,2,5,0.84,0.77
528,9,2,2,5,0.83,0.72
528,10,2,2,5,0.83,0.82
530,1,1,1,5,1.03,0.83
530,2,1,1,5,1.04,0.84
530,3,1,1,5,1.03,0.83
530,4,1,1,5,1.03,0.84
530,5,1,1,5,1.03,0.84
530,6,1,1,5,1.05,0.85
530,7,1,1,5,1.05,0.84
530,8,1,1,5,1.02,0.83
530,9,1,1,5,0.99,0.82
530,10,1,1,5,1.04,0.82
530,1,2,1,5,1.01,0.81
530,2,2,1,5,1.04,0.84
530,3,2,1,5,1.05,0.87
530,4,2,1,5,1.04,0.84
530,5,2,1,5,1.01,0.81
530,6,2,1,5,1.02,0.83
530,7,2,1,5,1.01,0.82
530,8,2,1,5,1.02,0.8
530,9,2,1,5,1.05,0.81
530,10,2,1,5,1.03,0.82
530,1,1,2,5,0.85,0.73
530,2,1,2,5,0.88,0.75
530,3,1,2,5,0.89,0.73
530,4,1,2,5,0.87,0.7
530,5,1,2,5,0.89,0.74
530,6,1,2,5,0.89,0.69
530,7,1,2,5,0.89,0.74
530,8,1,2,5,0.91,0.74
530,9,1,2,5,0.86,0.72
530,10,1,2,5,0.85,0.72
530,1,2,2,5,0.9,0.72
530,2,2,2,5,0.91,0.76
530,3,2,2,5,0.87,0.73
530,4,2,2,5,0.89,0.74
530,5,2,2,5,0.88,0.72
530,6,2,2,5,0.88,0.75
530,7,2,2,5,0.9,0.73
530,8,2,2,5,0.92,0.73
530,9,2,2,5,0.9,0.72
530,10,2,2,5,0.9,0.75
531,1,1,1,5,1,0.84
531,2,1,1,5,1.02,0.86
531,3,1,1,5,0.98,0.85
531,4,1,1,5,1.01,0.84
531,5,1,1,5,1.01,0.84
531,6,1,1,5,0.98,0.78
531,7,1,1,5,1.01,0.87
531,8,1,1,5,1.03,0.83
531,9,1,1,5,1.03,0.88
531,10,1,1,5,1.01,0.84
531,1,2,1,5,1.03,0.88
531,2,2,1,5,1.03,0.82
531,3,2,1,5,0.98,0.84
531,4,2,1,5,1.04,0.87
531,5,2,1,5,1.01,0.85
531,6,2,1,5,0.98,0.83
531,7,2,1,5,1.04,0.85
531,8,2,1,5,1.02,0.86
531,9,2,1,5,1.04,0.85
531,10,2,1,5,1.02,0.85
531,1,1,2,5,0.9,0.78
531,2,1,2,5,0.87,0.73
531,3,1,2,5,0.93,0.75
531,4,1,2,5,0.92,0.74
531,5,1,2,5,0.89,0.75
531,6,1,2,5,0.89,0.74
531,7,1,2,5,0.89,0.78
531,8,1,2,5,0.89,0.73
531,9,1,2,5,0.88,0.73
531,10,1,2,5,0.86,0.76
531,1,2,2,5,0.88,0.71
531,2,2,2,5,0.8,0.72
531,3,2,2,5,0.87,0.76
531,4,2,2,5,0.88,0.72
531,5,2,2,5,0.86,0.75
531,6,2,2,5,0.91,0.72
531,7,2,2,5,0.92,0.75
531,8,2,2,5,0.84,0.72
531,9,2,2,5,0.89,0.74
531,10,2,2,5,0.82,0.73
535,1,1,1,5,1.05,0.87
535,2,1,1,5,1.03,0.82
535,3,1,1,5,1.01,0.82
535,4,1,1,5,1.07,0.88
535,5,1,1,5,1.08,0.92
535,6,1,1,5,1.06,0.88
535,7,1,1,5,1.03,0.86
535,8,1,1,5,1.06,0.84
535,9,1,1,5,1.02,0.84
535,10,1,1,5,1.02,0.83
535,1,2,1,5,1.05,0.84
535,2,2,1,5,1.04,0.86
535,3,2,1,5,1.01,0.84
535,4,2,1,5,1.05,0.87
535,5,2,1,5,1.04,0.86
535,6,2,1,5,1.01,0.85
535,7,2,1,5,1.01,0.85
535,8,2,1,5,1.03,0.85
535,9,2,1,5,1.04,0.85
535,10,2,1,5,1.03,0.87
535,1,1,2,5,0.89,0.74
535,2,1,2,5,0.9,0.73
535,3,1,2,5,0.89,0.79
535,4,1,2,5,0.86,0.72
535,5,1,2,5,0.88,0.75
535,6,1,2,5,0.9,0.74
535,7,1,2,5,0.94,0.81
535,8,1,2,5,0.91,0.74
535,9,1,2,5,0.9,0.73
535,10,1,2,5,0.87,0.73
535,1,2,2,5,0.88,0.73
535,2,2,2,5,0.9,0.75
535,3,2,2,5,0.87,0.73
535,4,2,2,5,0.9,0.73
535,5,2,2,5,0.91,0.78
535,6,2,2,5,0.85,0.75
535,7,2,2,5,0.89,0.76
535,8,2,2,5,0.9,0.76
535,9,2,2,5,0.88,0.73
535,10,2,2,5,0.82,0.7
999,1,1,1,5,1.01,0.9
999,2,1,1,5,1,0.9
999,3,1,1,5,0.96,0.86
999,4,1,1,5,1.05,0.84
999,5,1,1,5,1,0.87
999,6,1,1,5,0.98,0.86
999,7,1,1,5,1.01,0.88
999,8,1,1,5,1,0.89
999,9,1,1,5,1,0.87
999,10,1,1,5,0.99,0.87
999,1,2,1,5,1,0.87
999,2,2,1,5,0.97,0.91
999,3,2,1,5,1.01,0.92
999,4,2,1,5,0.99,0.87
999,5,2,1,5,0.99,0.9
999,6,2,1,5,1,0.87
999,7,2,1,5,0.96,0.85
999,8,2,1,5,0.97,0.8
999,9,2,1,5,1.01,0.84
999,10,2,1,5,,
999,1,1,2,5,0.86,0.77
999,2,1,2,5,0.87,0.8
999,3,1,2,5,0.88,0.82
999,4,1,2,5,0.88,0.77
999,5,1,2,5,0.89,0.8
999,6,1,2,5,0.93,0.82
999,7,1,2,5,0.92,0.8
999,8,1,2,5,0.85,0.76
999,9,1,2,5,0.95,0.83
999,10,1,2,5,0.87,0.8
999,1,2,2,5,0.91,0.81
999,2,2,2,5,0.9,0.79
999,3,2,2,5,0.88,0.78
999,4,2,2,5,0.9,0.78
999,5,2,2,5,0.89,0.77
999,6,2,2,5,0.87,0.78
999,7,2,2,5,0.89,0.76
999,8,2,2,5,0.9,0.78
999,9,2,2,5,0.84,0.75
999,10,2,2,5,0.89,0.79
999,1,1,1,5,0.93,0.81
999,2,1,1,5,1,0.85
999,3,1,1,5,1.02,0.93
999,4,1,1,5,0.99,0.87
999,5,1,1,5,0.97,0.85
999,6,1,1,5,0.96,0.83
999,7,1,1,5,0.95,0.8
999,8,1,1,5,1.01,0.82
999,9,1,1,5,0.97,0.84
999,10,1,1,5,0.95,0.8
999,1,2,1,5,0.99,0.82
999,2,2,1,5,1,0.86
999,3,2,1,5,0.95,0.83
999,4,2,1,5,0.99,0.86
999,5,2,1,5,0.98,0.89
999,6,2,1,5,0.98,0.85
999,7,2,1,5,0.95,0.8
999,8,2,1,5,1.02,0.88
999,9,2,1,5,1.03,0.87
999,10,2,1,5,1.03,0.86
999,1,1,2,5,0.92,0.79
999,2,1,2,5,0.91,0.79
999,3,1,2,5,0.86,0.75
999,4,1,2,5,0.85,0.76
999,5,1,2,5,0.87,0.75
999,6,1,2,5,0.91,0.81
999,7,1,2,5,0.88,0.78
999,8,1,2,5,0.89,0.77
999,9,1,2,5,0.88,0.8
999,10,1,2,5,0.85,0.75
999,1,2,2,5,0.93,0.81
999,2,2,2,5,0.85,0.75
999,3,2,2,5,0.9,0.82
999,4,2,2,5,0.87,0.78
999,5,2,2,5,0.87,0.78
999,6,2,2,5,0.89,0.77
999,7,2,2,5,0.91,0.78
999,8,2,2,5,0.89,0.78
999,9,2,2,5,0.89,0.77
999,10,2,2,5,0.91,0.81
999,1,1,1,5,0.97,0.87
999,2,1,1,5,1,0.88
999,3,1,1,5,1,0.86
999,4,1,1,5,1.02,0.89
999,5,1,1,5,0.99,0.83
999,6,1,1,5,1.02,0.9
999,7,1,1,5,0.96,0.86
999,8,1,1,5,1,0.89
999,9,1,1,5,1.03,0.88
999,10,1,1,5,1,0.87
999,1,2,1,5,0.97,0.87
999,2,2,1,5,1.03,0.88
999,3,2,1,5,1.02,0.86
999,4,2,1,5,0.99,0.87
999,5,2,1,5,1.01,0.9
999,6,2,1,5,1.01,0.87
999,7,2,1,5,1.04,0.89
999,8,2,1,5,0.99,0.89
999,9,2,1,5,1.02,0.86
999,10,2,1,5,0.99,0.86
999,1,1,2,5,0.89,0.8
999,2,1,2,5,0.94,0.81
999,3,1,2,5,0.88,0.8
999,4,1,2,5,0.9,0.81
999,5,1,2,5,0.9,0.82
999,6,1,2,5,0.87,0.77
999,7,1,2,5,0.89,0.79
999,8,1,2,5,0.91,0.81
999,9,1,2,5,0.91,0.8
999,10,1,2,5,0.86,0.77
999,1,2,2,5,0.9,0.79
999,2,2,2,5,0.88,0.77
999,3,2,2,5,0.89,0.81
999,4,2,2,5,0.89,0.78
999,5,2,2,5,0.9,0.78
999,6,2,2,5,0.91,0.83
999,7,2,2,5,0.89,0.78
999,8,2,2,5,0.91,0.83
999,9,2,2,5,0.9,0.79
999,10,2,2,5,0.88,0.78
999,1,1,1,5,0.92,0.8
999,2,1,1,5,0.99,0.86
999,3,1,1,5,0.94,0.85
999,4,1,1,5,1,0.84
999,5,1,1,5,0.99,0.86
999,6,1,1,5,1,0.85
999,7,1,1,5,0.97,0.81
999,8,1,1,5,0.94,0.82
999,9,1,1,5,1,0.86
999,10,1,1,5,1.01,0.81
999,1,2,1,5,0.98,0.88
999,2,2,1,5,0.98,0.88
999,3,2,1,5,0.99,0.88
999,4,2,1,5,0.97,0.85
999,5,2,1,5,0.96,0.84
999,6,2,1,5,1.01,0.87
999,7,2,1,5,1.02,0.88
999,8,2,1,5,1,0.86
999,9,2,1,5,1.02,0.86
999,10,2,1,5,0.99,0.87
999,1,1,2,5,0.85,0.74
999,2,1,2,5,0.85,0.75
999,3,1,2,5,0.79,0.73
999,4,1,2,5,0.84,0.74
999,5,1,2,5,0.86,0.76
999,6,1,2,5,0.89,0.76
999,7,1,2,5,0.89,0.81
999,8,1,2,5,0.85,0.74
999,9,1,2,5,0.85,0.74
999,10,1,2,5,0.92,0.83
999,1,2,2,5,0.9,0.75
999,2,2,2,5,0.9,0.78
999,3,2,2,5,0.9,0.76
999,4,2,2,5,0.9,0.81
999,5,2,2,5,0.88,0.79
999,6,2,2,5,0.88,0.75
999,7,2,2,5,0.87,0.75
999,8,2,2,5,0.86,0.77
999,9,2,2,5,0.89,0.81
999,10,2,2,5,0.89,0.8
31,1,1,1,6,1.01,0.84
31,2,1,1,6,1.02,0.88
31,3,1,1,6,1,0.86
31,4,1,1,6,1,0.84
31,5,1,1,6,0.97,0.84
31,6,1,1,6,0.98,0.85
31,7,1,1,6,0.96,0.8
31,8,1,1,6,0.96,0.84
31,9,1,1,6,1.01,0.87
31,10,1,1,6,0.95,0.84
31,1,2,1,6,0.99,0.82
31,2,2,1,6,1.01,0.86
31,3,2,1,6,0.97,0.86
31,4,2,1,6,1.02,0.86
31,5,2,1,6,1.02,0.86
31,6,2,1,6,0.93,0.79
31,7,2,1,6,0.97,0.83
31,8,2,1,6,0.97,0.82
31,9,2,1,6,1,0.84
31,10,2,1,6,1,0.84
31,1,1,2,6,0.87,0.77
31,2,1,2,6,0.86,0.76
31,3,1,2,6,0.83,0.74
31,4,1,2,6,0.79,0.7
31,5,1,2,6,0.85,0.75
31,6,1,2,6,0.82,0.73
31,7,1,2,6,0.89,0.76
